[train] device: cuda | cpu threads: 4
[train] observation space: (4, 84, 84) uint8 | action space: 2
[train] CNN parameters: 1,685,154 | replay buffer ~5.64 GB (100,000 transitions)
[train] step   282,000/1,000,000 | eps 0.010 | ep_return   10.81 | ep_len     58 | updates   65,500 |   354 step/s
[train] step   284,000/1,000,000 | eps 0.010 | ep_return   10.77 | ep_len     57 | updates   66,000 |   353 step/s
[train] step   286,000/1,000,000 | eps 0.010 | ep_return   11.03 | ep_len     58 | updates   66,500 |   353 step/s
[train] step   288,000/1,000,000 | eps 0.010 | ep_return   11.01 | ep_len     58 | updates   67,000 |   353 step/s
[train] step   290,000/1,000,000 | eps 0.010 | ep_return   11.11 | ep_len     59 | updates   67,500 |   353 step/s
[train] step   292,000/1,000,000 | eps 0.010 | ep_return   11.13 | ep_len     59 | updates   68,000 |   353 step/s
[train] step   294,000/1,000,000 | eps 0.010 | ep_return   11.07 | ep_len     59 | updates   68,500 |   353 step/s
[train] step   296,000/1,000,000 | eps 0.010 | ep_return   11.16 | ep_len     59 | updates   69,000 |   353 step/s
[train] step   298,000/1,000,000 | eps 0.010 | ep_return   10.84 | ep_len     58 | updates   69,500 |   353 step/s
[train] step   300,000/1,000,000 | eps 0.010 | ep_return   11.37 | ep_len     60 | updates   70,000 |   353 step/s
[eval ] step 300,000 | return 11.88 +/- 2.77
[eval ] new best (11.88) -> visual_dqn_flappy_best.pt
[train] step   302,000/1,000,000 | eps 0.010 | ep_return   11.54 | ep_len     60 | updates   70,500 |   353 step/s
[train] step   304,000/1,000,000 | eps 0.010 | ep_return   11.93 | ep_len     62 | updates   71,000 |   353 step/s
[train] step   306,000/1,000,000 | eps 0.010 | ep_return   11.58 | ep_len     60 | updates   71,500 |   353 step/s
[train] step   308,000/1,000,000 | eps 0.010 | ep_return   11.67 | ep_len     61 | updates   72,000 |   353 step/s
[train] step   310,000/1,000,000 | eps 0.010 | ep_return   11.59 | ep_len     60 | updates   72,500 |   353 step/s
[train] step   312,000/1,000,000 | eps 0.010 | ep_return   11.62 | ep_len     61 | updates   73,000 |   353 step/s
[train] step   314,000/1,000,000 | eps 0.010 | ep_return   11.69 | ep_len     61 | updates   73,500 |   353 step/s
[train] step   316,000/1,000,000 | eps 0.010 | ep_return   11.42 | ep_len     60 | updates   74,000 |   353 step/s
[train] step   318,000/1,000,000 | eps 0.010 | ep_return   11.45 | ep_len     60 | updates   74,500 |   353 step/s
[train] step   320,000/1,000,000 | eps 0.010 | ep_return   11.30 | ep_len     60 | updates   75,000 |   353 step/s
[train] step   322,000/1,000,000 | eps 0.010 | ep_return   11.06 | ep_len     59 | updates   75,500 |   353 step/s
[train] step   324,000/1,000,000 | eps 0.010 | ep_return   10.99 | ep_len     58 | updates   76,000 |   353 step/s
[train] step   326,000/1,000,000 | eps 0.010 | ep_return   11.17 | ep_len     59 | updates   76,500 |   353 step/s
